Date,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator
01/04/2025,RTT,52+ Weeks,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2711,55489
01/04/2025,RTT,52+ Weeks,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,859,34430
01/04/2025,RTT,52+ Weeks,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1420,69845
01/04/2025,RTT,52+ Weeks,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1339,87572
01/04/2025,RTT,52+ Weeks,London,RKE,WHITTINGTON HEALTH NHS TRUST,292,24531
01/04/2025,RTT,52+ Weeks,London,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,237,8143
01/04/2025,RTT,52+ Weeks,London,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,22,33228
01/04/2025,RTT,52+ Weeks,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,473,67288
01/04/2025,RTT,52+ Weeks,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,151,36385
01/04/2025,RTT,52+ Weeks,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1244,74061
01/04/2025,RTT,52+ Weeks,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,847,49751
01/04/2025,RTT,52+ Weeks,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1749,88355
01/04/2025,RTT,52+ Weeks,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,102,28554
01/04/2025,RTT,52+ Weeks,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,852,28990
01/04/2025,RTT,52+ Weeks,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,504,31909
01/04/2025,RTT,52+ Weeks,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1665,66404
01/04/2025,RTT,52+ Weeks,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,453,35317
01/04/2025,RTT,52+ Weeks,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1938,83075
01/04/2025,RTT,52+ Weeks,Midlands,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,1003,16990
01/04/2025,RTT,52+ Weeks,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2189,86004
01/04/2025,RTT,52+ Weeks,Midlands,RLQ,WYE VALLEY NHS TRUST,526,23546
01/04/2025,RTT,52+ Weeks,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,746,20260
01/04/2025,RTT,52+ Weeks,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,801,45450
01/04/2025,RTT,52+ Weeks,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,171,24849
01/04/2025,RTT,52+ Weeks,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,713,41961
01/04/2025,RTT,52+ Weeks,Midlands,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,100,26253
01/04/2025,RTT,52+ Weeks,Midlands,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,486,12739
01/04/2025,RTT,52+ Weeks,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,5195,104897
01/04/2025,RTT,52+ Weeks,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,2187,107930
01/04/2025,RTT,52+ Weeks,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,1775,70042
01/04/2025,RTT,52+ Weeks,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,2106,107804
01/04/2025,RTT,52+ Weeks,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,904,55000
01/04/2025,RTT,52+ Weeks,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1940,83081
01/04/2025,RTT,52+ Weeks,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1251,65225
01/04/2025,RTT,52+ Weeks,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1312,41238
01/04/2025,RTT,52+ Weeks,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,25,57403
01/04/2025,RTT,52+ Weeks,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,149,32541
01/04/2025,RTT,52+ Weeks,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,1149,49618
01/04/2025,RTT,52+ Weeks,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,1,20758
01/04/2025,RTT,52+ Weeks,North East,RCF,AIREDALE NHS FOUNDATION TRUST,70,13752
01/04/2025,RTT,52+ Weeks,North East,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,244,12177
01/04/2025,RTT,52+ Weeks,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,119,24704
01/04/2025,RTT,52+ Weeks,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,770,31849
01/04/2025,RTT,52+ Weeks,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1885,91886
01/04/2025,RTT,52+ Weeks,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,964,41241
01/04/2025,RTT,52+ Weeks,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,934,38686
01/04/2025,RTT,52+ Weeks,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1471,54287
01/04/2025,RTT,52+ Weeks,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,16,13065
01/04/2025,RTT,52+ Weeks,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2483,89016
01/04/2025,RTT,52+ Weeks,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1512,94292
01/04/2025,RTT,52+ Weeks,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,15,35975
01/04/2025,RTT,52+ Weeks,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1569,56741
01/04/2025,RTT,52+ Weeks,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,202,20692
01/04/2025,RTT,52+ Weeks,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,2799,77990
01/04/2025,RTT,52+ Weeks,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,38,36090
01/04/2025,RTT,52+ Weeks,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,369,55313
01/04/2025,RTT,52+ Weeks,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,299,37003
01/04/2025,RTT,52+ Weeks,North West,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,8404,192230
01/04/2025,RTT,52+ Weeks,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1128,46400
01/04/2025,RTT,52+ Weeks,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,2012,75680
01/04/2025,RTT,52+ Weeks,North West,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,50,5483
01/04/2025,RTT,52+ Weeks,North West,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,362,20043
01/04/2025,RTT,52+ Weeks,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1613,35575
01/04/2025,RTT,52+ Weeks,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3002,70183
01/04/2025,RTT,52+ Weeks,North West,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,410,16576
01/04/2025,RTT,52+ Weeks,North West,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,130,14360
01/04/2025,RTT,52+ Weeks,North West,RJN,EAST CHESHIRE NHS TRUST,109,13537
01/04/2025,RTT,52+ Weeks,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,2208,33696
01/04/2025,RTT,52+ Weeks,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,4961,138712
01/04/2025,RTT,52+ Weeks,North West,RMC,BOLTON NHS FOUNDATION TRUST,1254,38173
01/04/2025,RTT,52+ Weeks,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,0,17206
01/04/2025,RTT,52+ Weeks,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1985,50409
01/04/2025,RTT,52+ Weeks,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,486,34603
01/04/2025,RTT,52+ Weeks,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,1460,35190
01/04/2025,RTT,52+ Weeks,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1527,34456
01/04/2025,RTT,52+ Weeks,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1321,34156
01/04/2025,RTT,52+ Weeks,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1641,61514
01/04/2025,RTT,52+ Weeks,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2598,60235
01/04/2025,RTT,52+ Weeks,South East,R1F,ISLE OF WIGHT NHS TRUST,70,13685
01/04/2025,RTT,52+ Weeks,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,1350,30151
01/04/2025,RTT,52+ Weeks,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3110,72206
01/04/2025,RTT,52+ Weeks,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1218,62306
01/04/2025,RTT,52+ Weeks,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,2809,60991
01/04/2025,RTT,52+ Weeks,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,42,38136
01/04/2025,RTT,52+ Weeks,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1421,50897
01/04/2025,RTT,52+ Weeks,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,678,31268
01/04/2025,RTT,52+ Weeks,South East,RPA,MEDWAY NHS FOUNDATION TRUST,1718,40171
01/04/2025,RTT,52+ Weeks,South East,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,397,18115
01/04/2025,RTT,52+ Weeks,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2849,87929
01/04/2025,RTT,52+ Weeks,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,763,59332
01/04/2025,RTT,52+ Weeks,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,915,54513
01/04/2025,RTT,52+ Weeks,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,2648,83106
01/04/2025,RTT,52+ Weeks,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1,46237
01/04/2025,RTT,52+ Weeks,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,1009,63033
01/04/2025,RTT,52+ Weeks,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1299,48542
01/04/2025,RTT,52+ Weeks,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,6924,115220
01/04/2025,RTT,52+ Weeks,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2261,64457
01/04/2025,RTT,52+ Weeks,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,760,54443
01/04/2025,RTT,52+ Weeks,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,914,34622
01/04/2025,RTT,52+ Weeks,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,448,22483
01/04/2025,RTT,52+ Weeks,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,641,41341
01/04/2025,RTT,52+ Weeks,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,347,40670
01/04/2025,RTT,52+ Weeks,South West,RH5,SOMERSET NHS FOUNDATION TRUST,1437,58425
01/04/2025,RTT,52+ Weeks,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,2209,71844
01/04/2025,RTT,52+ Weeks,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1755,48006
01/04/2025,RTT,52+ Weeks,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,816,37504
01/04/2025,RTT,52+ Weeks,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,572,27993
01/04/2025,RTT,52+ Weeks,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,93,66826
01/04/2025,RTT,52+ Weeks,South West,RVJ,NORTH BRISTOL NHS TRUST,216,42607
01/05/2025,A&E,>12 hours,East,RC9,Bedfordshire Hospitals NHS Foundation Trust,570,16920
01/05/2025,A&E,>12 hours,East,RGT,Cambridge University Hospitals NHS Foundation Trust,830,11050
01/05/2025,A&E,>12 hours,East,RWH,East and North Hertfordshire NHS Trust,1030,8815
01/05/2025,A&E,>12 hours,East,RDE,East Suffolk and North Essex NHS Foundation Trust,1785,14645
01/05/2025,A&E,>12 hours,East,RGP,James Paget University Hospitals NHS Foundation Trust,495,7735
01/05/2025,A&E,>12 hours,East,RAJ,Mid and South Essex NHS Foundation Trust,2850,35040
01/05/2025,A&E,>12 hours,East,RD8,Milton Keynes University Hospital NHS Foundation Trust,535,8925
01/05/2025,A&E,>12 hours,East,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,610,13175
01/05/2025,A&E,>12 hours,East,RGN,North West Anglia NHS Foundation Trust,2080,15820
01/05/2025,A&E,>12 hours,East,RQW,The Princess Alexandra Hospital NHS Trust,980,10425
01/05/2025,A&E,>12 hours,East,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",815,6715
01/05/2025,A&E,>12 hours,East,RWG,West Hertfordshire Hospitals Teaching NHS Trust,700,8300
01/05/2025,A&E,>12 hours,East,RGR,West Suffolk NHS Foundation Trust,235,8155
01/05/2025,A&E,>12 hours,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",2390,15595
01/05/2025,A&E,>12 hours,London,R1H,Barts Health NHS Trust,3730,26410
01/05/2025,A&E,>12 hours,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,550,12535
01/05/2025,A&E,>12 hours,London,RJ6,Croydon Health Services NHS Trust,1460,13195
01/05/2025,A&E,>12 hours,London,RVR,Epsom and St Helier University Hospitals NHS Trust,2090,9920
01/05/2025,A&E,>12 hours,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,145,10825
01/05/2025,A&E,>12 hours,London,RQX,Homerton University Hospital NHS Foundation Trust,75,11330
01/05/2025,A&E,>12 hours,London,RYJ,Imperial College Healthcare NHS Trust,990,16375
01/05/2025,A&E,>12 hours,London,RJZ,King's College Hospital NHS Foundation Trust,2005,15470
01/05/2025,A&E,>12 hours,London,RAX,Kingston Hospital NHS Foundation Trust,900,6800
01/05/2025,A&E,>12 hours,London,RJ2,Lewisham and Greenwich NHS Trust,2045,15375
01/05/2025,A&E,>12 hours,London,R1K,London North West University Healthcare NHS Trust,2065,14250
01/05/2025,A&E,>12 hours,London,RP6,Moorfields Eye Hospital NHS Foundation Trust,0,6040
01/05/2025,A&E,>12 hours,London,RAL,Royal Free London NHS Foundation Trust,3360,26635
01/05/2025,A&E,>12 hours,London,RJ7,St George's University Hospitals NHS Foundation Trust,1260,8900
01/05/2025,A&E,>12 hours,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,695,6100
01/05/2025,A&E,>12 hours,London,RRV,University College London Hospitals NHS Foundation Trust,505,14055
01/05/2025,A&E,>12 hours,London,RKE,Whittington Health NHS Trust,530,7010
01/05/2025,A&E,>12 hours,Midlands,RQ3,Birmingham Women's and Children's NHS Foundation Trust,**,**
01/05/2025,A&E,>12 hours,Midlands,RFS,Chesterfield Royal Hospital NHS Foundation Trust,370,7465
01/05/2025,A&E,>12 hours,Midlands,RLT,George Eliot Hospital NHS Trust,820,7110
01/05/2025,A&E,>12 hours,Midlands,RNQ,Kettering General Hospital NHS Foundation Trust,1135,10305
01/05/2025,A&E,>12 hours,Midlands,RNS,Northampton General Hospital NHS Trust,1665,11165
01/05/2025,A&E,>12 hours,Midlands,RX1,Nottingham University Hospitals NHS Trust,1785,19200
01/05/2025,A&E,>12 hours,Midlands,RXK,Sandwell and West Birmingham Hospitals NHS Trust,830,14090
01/05/2025,A&E,>12 hours,Midlands,RK5,Sherwood Forest Hospitals NHS Foundation Trust,240,10840
01/05/2025,A&E,>12 hours,Midlands,RJC,South Warwickshire NHS Foundation Trust,400,8575
01/05/2025,A&E,>12 hours,Midlands,RNA,The Dudley Group NHS Foundation Trust,880,10165
01/05/2025,A&E,>12 hours,Midlands,RL4,The Royal Wolverhampton NHS Trust,1215,13560
01/05/2025,A&E,>12 hours,Midlands,RXW,The Shrewsbury and Telford Hospital NHS Trust,**,**
01/05/2025,A&E,>12 hours,Midlands,RWD,United Lincolnshire Hospitals NHS Trust,1905,10745
01/05/2025,A&E,>12 hours,Midlands,RRK,University Hospitals Birmingham NHS Foundation Trust,5240,35735
01/05/2025,A&E,>12 hours,Midlands,RKB,University Hospitals Coventry and Warwickshire NHS Trust,1790,13455
01/05/2025,A&E,>12 hours,Midlands,RTG,University Hospitals of Derby and Burton NHS Foundation Trust,2655,22695
01/05/2025,A&E,>12 hours,Midlands,RWE,University Hospitals of Leicester NHS Trust,2435,24300
01/05/2025,A&E,>12 hours,Midlands,RJE,University Hospitals of North Midlands NHS Trust,2150,15175
01/05/2025,A&E,>12 hours,Midlands,RBK,Walsall Healthcare NHS Trust,405,9380
01/05/2025,A&E,>12 hours,Midlands,RWP,Worcestershire Acute Hospitals NHS Trust,2220,14110
01/05/2025,A&E,>12 hours,Midlands,RLQ,Wye Valley NHS Trust,1010,6150
01/05/2025,A&E,>12 hours,North East,RCF,Airedale NHS Foundation Trust,245,6735
01/05/2025,A&E,>12 hours,North East,RFF,Barnsley Hospital NHS Foundation Trust,185,9345
01/05/2025,A&E,>12 hours,North East,RAE,Bradford Teaching Hospitals NHS Foundation Trust,705,12835
01/05/2025,A&E,>12 hours,North East,RWY,Calderdale and Huddersfield NHS Foundation Trust,305,16295
01/05/2025,A&E,>12 hours,North East,RXP,County Durham and Darlington NHS Foundation Trust,1340,14765
01/05/2025,A&E,>12 hours,North East,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,515,16205
01/05/2025,A&E,>12 hours,North East,RR7,Gateshead Health NHS Foundation Trust,30,5925
01/05/2025,A&E,>12 hours,North East,RCD,Harrogate and District NHS Foundation Trust,105,5245
01/05/2025,A&E,>12 hours,North East,RWA,Hull University Teaching Hospitals NHS Trust,1320,10350
01/05/2025,A&E,>12 hours,North East,RR8,Leeds Teaching Hospitals NHS Trust,1445,20270
01/05/2025,A&E,>12 hours,North East,RXF,Mid Yorkshire Hospitals NHS Trust,1510,17325
01/05/2025,A&E,>12 hours,North East,RNN,North Cumbria Integrated Care NHS Foundation Trust,870,9530
01/05/2025,A&E,>12 hours,North East,RVW,North Tees and Hartlepool NHS Foundation Trust,65,4895
01/05/2025,A&E,>12 hours,North East,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,1595,9275
01/05/2025,A&E,>12 hours,North East,RTF,Northumbria Healthcare NHS Foundation Trust,25,9965
01/05/2025,A&E,>12 hours,North East,RCU,Sheffield Children's NHS Foundation Trust,*,5275
01/05/2025,A&E,>12 hours,North East,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,440,10305
01/05/2025,A&E,>12 hours,North East,RTR,South Tees Hospitals NHS Foundation Trust,205,7285
01/05/2025,A&E,>12 hours,North East,R0B,South Tyneside and Sunderland NHS Foundation Trust,355,13000
01/05/2025,A&E,>12 hours,North East,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,240,15205
01/05/2025,A&E,>12 hours,North East,RFR,The Rotherham NHS Foundation Trust,145,9245
01/05/2025,A&E,>12 hours,North East,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,1370,10895
01/05/2025,A&E,>12 hours,North West,RBS,Alder Hey Children's NHS Foundation Trust,10,5920
01/05/2025,A&E,>12 hours,North West,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,1720,6855
01/05/2025,A&E,>12 hours,North West,RMC,Bolton NHS Foundation Trust,530,8270
01/05/2025,A&E,>12 hours,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,1390,5320
01/05/2025,A&E,>12 hours,North West,RJN,East Cheshire NHS Trust,470,4555
01/05/2025,A&E,>12 hours,North West,RXR,East Lancashire Hospitals NHS Trust,1870,12845
01/05/2025,A&E,>12 hours,North West,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,1710,12375
01/05/2025,A&E,>12 hours,North West,REM,Liverpool University Hospitals NHS Foundation Trust,2665,18425
01/05/2025,A&E,>12 hours,North West,REP,Liverpool Women's NHS Foundation Trust,0,1445
01/05/2025,A&E,>12 hours,North West,R0A,Manchester University NHS Foundation Trust,1430,33670
01/05/2025,A&E,>12 hours,North West,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,2945,17990
01/05/2025,A&E,>12 hours,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,1635,8385
01/05/2025,A&E,>12 hours,North West,RM3,Northern Care Alliance NHS Foundation Trust,3060,27425
